2721,0.8,0.0,3.4,679.0,0.0,1010.0,0.0,1501.0,713.0,26.6,43.0,1.4773,873.0
2722,0.0,0.0,3.3,668.0,37.0,1043.0,54.0,1513.0,737.0,25.3,47.2,1.5025,874.0
2723,0.5,0.0,2.9,647.0,50.0,1046.0,61.0,1500.0,740.0,25.1,48.0,1.5115,887.0
2724,0.8,0.0,5.6,795.0,60.0,888.0,63.0,1629.0,770.0,24.8,50.6,1.5654,993.0
2725,2.6,0.0,17.5,1225.0,179.0,620.0,102.0,2077.0,1327.0,25.7,49.7,1.615,1299.0
2726,4.9,0.0,29.0,1526.0,300.0,476.0,149.0,2559.0,1763.0,27.4,45.5,1.6396,1529.0
2727,2.9,0.0,17.0,1210.0,263.0,595.0,147.0,2052.0,1477.0,29.3,40.0,1.6082,1320.0
2728,2.8,0.0,15.6,1168.0,265.0,650.0,158.0,1952.0,1311.0,33.6,28.7,1.4693,1226.0
2729,1.8,0.0,10.1,980.0,164.0,777.0,112.0,1745.0,980.0,34.6,27.7,1.4991,1105.0
2730,1.8,0.0,11.7,1040.0,122.0,720.0,108.0,1810.0,961.0,35.6,27.2,1.5557,1160.0
2731,1.9,0.0,12.0,1051.0,125.0,730.0,120.0,1771.0,923.0,36.9,23.3,1.4313,1125.0
2732,1.7,0.0,11.0,1015.0,125.0,763.0,117.0,1732.0,839.0,38.8,20.7,1.4036,1099.0
2733,1.7,0.0,11.2,1021.0,115.0,745.0,119.0,1735.0,827.0,38.1,22.6,1.4868,1124.0
2734,1.9,0.0,10.5,995.0,162.0,778.0,149.0,1681.0,821.0,37.1,23.0,1.4229,1105.0
2735,2.1,0.0,11.8,1043.0,149.0,804.0,174.0,1647.0,749.0,34.8,19.3,1.0543,1035.0
2736,2.4,0.0,13.8,1110.0,161.0,757.0,163.0,1691.0,871.0,33.6,20.7,1.059,1065.0
2737,3.0,0.0,17.3,1220.0,201.0,739.0,161.0,1729.0,1077.0,31.4,18.5,0.8376,1051.0
2738,2.8,0.0,14.2,1124.0,209.0,752.0,154.0,1688.0,1175.0,29.5,23.8,0.9623,1073.0
2739,1.9,0.0,10.7,1004.0,133.0,817.0,124.0,1588.0,1125.0,27.4,27.1,0.9736,1008.0
2740,2.1,0.0,12.7,1073.0,133.0,745.0,122.0,1693.0,1124.0,26.1,31.1,1.0338,1090.0
2741,1.8,0.0,10.1,983.0,134.0,780.0,119.0,1643.0,1064.0,25.5,34.0,1.0935,1048.0
2742,2.5,0.0,13.1,1087.0,164.0,705.0,131.0,1738.0,1240.0,24.0,37.8,1.1125,1131.0
2743,1.1,0.0,7.4,874.0,72.0,854.0,84.0,1528.0,899.0,24.2,37.3,1.1118,953.0
2744,0.7,0.0,4.6,745.0,50.0,968.0,77.0,1461.0,807.0,23.4,40.6,1.1571,897.0
2745,0.7,0.0,4.7,750.0,0.0,932.0,0.0,1494.0,817.0,21.8,46.6,1.1991,900.0
2746,0.4,0.0,2.8,639.0,27.0,1077.0,41.0,1371.0,573.0,22.6,43.0,1.1629,828.0
2747,0.7,0.0,4.5,739.0,74.0,964.0,68.0,1479.0,768.0,20.2,50.7,1.1844,892.0
2748,0.7,0.0,5.9,809.0,69.0,912.0,69.0,1530.0,807.0,20.5,49.3,1.176,914.0
2749,1.8,0.0,11.1,1017.0,162.0,722.0,101.0,1743.0,1204.0,21.4,48.0,1.2086,1096.0
2750,2.3,0.0,14.4,1130.0,208.0,648.0,120.0,1885.0,1401.0,23.2,43.9,1.2344,1173.0
2751,1.9,0.0,11.1,1016.0,168.0,712.0,124.0,1725.0,1256.0,25.3,40.7,1.2921,1125.0
2752,1.7,0.0,9.9,976.0,139.0,781.0,113.0,1669.0,999.0,29.9,31.1,1.2883,1079.0
2753,1.3,0.0,8.8,930.0,104.0,872.0,97.0,1536.0,712.0,33.9,21.3,1.1067,974.0
2754,1.5,0.0,9.9,973.0,99.0,865.0,94.0,1550.0,712.0,36.3,16.0,0.9465,977.0
2755,1.3,0.0,7.4,873.0,89.0,946.0,86.0,1436.0,614.0,36.6,15.2,0.9177,912.0
2756,0.8,0.0,6.1,817.0,57.0,992.0,70.0,1426.0,554.0,37.4,15.8,0.9998,896.0
2757,0.8,0.0,6.2,822.0,64.0,1002.0,70.0,1391.0,722.0,37.9,15.0,0.9721,896.0
2758,1.1,0.0,7.1,862.0,65.0,930.0,82.0,1479.0,636.0,38.0,16.8,1.0933,956.0
2759,1.2,0.0,8.0,900.0,79.0,909.0,93.0,1524.0,664.0,36.9,17.5,1.0789,970.0
2760,1.2,0.0,7.3,869.0,80.0,942.0,89.0,1454.0,624.0,35.3,17.0,0.9561,929.0
2761,1.4,0.0,8.7,926.0,81.0,905.0,90.0,1484.0,659.0,31.9,20.4,0.9462,947.0
2762,1.1,0.0,7.5,880.0,59.0,864.0,67.0,1537.0,695.0,29.1,29.6,1.1792,1003.0
2763,1.5,0.0,9.0,940.0,90.0,822.0,94.0,1658.0,920.0,27.4,33.4,1.2022,1045.0
2764,2.0,0.0,11.6,1035.0,122.0,728.0,109.0,1726.0,1150.0,26.7,35.8,1.2318,1125.0
2765,1.9,0.0,10.2,985.0,120.0,742.0,103.0,1710.0,1141.0,25.2,42.7,1.3473,1138.0
2766,2.2,0.0,12.3,1060.0,126.0,660.0,101.0,1840.0,1227.0,24.0,51.9,1.5252,1217.0
2767,1.1,0.0,6.4,831.0,68.0,847.0,71.0,1585.0,887.0,24.5,44.4,1.3476,983.0
2768,1.1,0.0,7.2,864.0,65.0,816.0,71.0,1639.0,987.0,22.6,51.0,1.3805,1007.0
2769,0.8,0.0,6.1,816.0,0.0,846.0,0.0,1613.0,903.0,22.2,52.7,1.3891,957.0
2770,0.6,0.0,4.3,725.0,38.0,949.0,49.0,1550.0,780.0,21.2,56.8,1.4094,914.0
2771,0.6,0.0,3.8,702.0,31.0,971.0,43.0,1528.0,767.0,20.3,59.6,1.3994,886.0
2772,0.6,0.0,4.0,708.0,40.0,972.0,44.0,1559.0,780.0,21.3,56.7,1.4178,899.0
2773,0.6,0.0,4.2,723.0,36.0,968.0,42.0,1573.0,698.0,23.0,54.6,1.5177,942.0
2774,1.1,0.0,6.1,817.0,64.0,835.0,69.0,1669.0,821.0,23.7,54.3,1.5731,1022.0
2775,1.0,0.0,6.0,810.0,56.0,859.0,65.0,1634.0,772.0,25.4,49.3,1.5732,1009.0
2776,1.0,0.0,5.9,809.0,56.0,877.0,68.0,1606.0,690.0,29.6,37.7,1.544,1025.0
2777,1.0,0.0,5.4,783.0,43.0,939.0,58.0,1543.0,586.0,33.9,26.2,1.3664,977.0
2778,0.8,0.0,4.9,757.0,40.0,1007.0,52.0,1459.0,523.0,35.8,22.4,1.2933,936.0
2779,0.7,0.0,3.9,703.0,34.0,1076.0,46.0,1394.0,488.0,37.9,18.8,1.222,884.0
2780,0.4,0.0,3.2,664.0,28.0,1185.0,40.0,1270.0,427.0,38.5,14.8,0.9942,809.0
2781,0.5,0.0,4.1,718.0,32.0,1109.0,47.0,1307.0,468.0,39.3,14.5,1.0149,852.0
2782,0.6,0.0,4.0,708.0,39.0,1106.0,56.0,1331.0,489.0,38.9,15.6,1.0613,872.0
2783,0.7,0.0,4.8,752.0,52.0,1102.0,64.0,1298.0,515.0,37.9,12.7,0.8211,839.0
2784,0.9,0.0,5.5,788.0,60.0,1064.0,71.0,1310.0,562.0,35.8,13.4,0.7749,854.0
2785,1.6,0.0,9.1,942.0,104.0,900.0,103.0,1541.0,776.0,32.3,19.7,0.9345,971.0
2786,1.6,0.0,9.1,944.0,102.0,866.0,97.0,1541.0,833.0,30.1,23.5,0.9869,985.0
2787,1.7,0.0,10.1,981.0,120.0,817.0,108.0,1631.0,1023.0,28.2,28.7,1.0806,1027.0
2788,1.3,0.0,7.4,876.0,89.0,853.0,87.0,1580.0,967.0,26.0,35.7,1.1842,1012.0
2789,1.9,0.0,9.9,973.0,121.0,766.0,104.0,1656.0,1089.0,25.3,39.2,1.2452,1086.0
2790,1.5,0.0,9.0,939.0,107.0,790.0,93.0,1635.0,1103.0,24.7,38.7,1.1845,1025.0
2791,0.6,0.0,3.7,692.0,41.0,1034.0,55.0,1412.0,734.0,25.5,35.7,1.1499,848.0
2792,0.4,0.0,3.0,652.0,34.0,1075.0,49.0,1405.0,671.0,22.5,43.2,1.1589,839.0
2793,0.3,0.0,2.5,618.0,0.0,1097.0,0.0,1400.0,696.0,21.6,46.1,1.1761,814.0
2794,0.0,0.0,2.6,624.0,41.0,1073.0,56.0,1422.0,729.0,19.7,51.4,1.1688,816.0
2795,0.4,0.0,2.4,613.0,38.0,1120.0,43.0,1387.0,641.0,21.6,45.7,1.1665,799.0
2796,0.7,0.0,5.6,792.0,59.0,906.0,57.0,1521.0,825.0,21.1,47.3,1.1654,879.0
2797,2.0,0.0,14.3,1125.0,165.0,697.0,80.0,1815.0,1179.0,21.6,44.1,1.1269,1104.0
2798,3.9,0.0,27.7,1496.0,287.0,519.0,134.0,2311.0,1651.0,23.7,37.9,1.0988,1344.0
2799,3.6,0.0,19.1,1272.0,317.0,632.0,157.0,1901.0,1474.0,26.0,30.1,0.9953,1226.0
2800,3.2,0.0,15.9,1176.0,330.0,691.0,175.0,1779.0,1370.0,30.6,23.2,1.001,1157.0
2801,2.2,0.0,12.3,1060.0,204.0,798.0,147.0,1638.0,1141.0,34.1,19.1,1.0048,1059.0
2802,2.2,0.0,12.2,1057.0,189.0,778.0,140.0,1633.0,1076.0,36.2,18.0,1.0636,1076.0
2803,2.1,0.0,11.7,1041.0,165.0,783.0,137.0,1641.0,1036.0,37.4,17.3,1.0914,1066.0
2804,1.8,0.0,10.4,994.0,139.0,813.0,123.0,1580.0,881.0,39.5,15.6,1.102,1049.0
2805,2.0,0.0,12.7,1074.0,156.0,776.0,138.0,1671.0,960.0,40.4,14.9,1.1033,1097.0
2806,1.8,0.0,11.1,1018.0,130.0,791.0,132.0,1624.0,883.0,40.1,16.1,1.1699,1087.0
2807,3.0,0.0,19.0,1269.0,173.0,633.0,174.0,1942.0,1221.0,39.3,18.9,1.3251,1269.0
2808,4.3,0.0,24.1,1405.0,302.0,584.0,203.0,2072.0,1518.0,37.3,19.9,1.2437,1328.0
2809,3.5,0.0,19.1,1270.0,239.0,654.0,176.0,1906.0,1264.0,33.6,22.9,1.1747,1200.0
2810,2.5,0.0,13.6,1105.0,139.0,732.0,125.0,1768.0,1061.0,30.7,28.9,1.2501,1098.0
2811,1.8,0.0,10.7,1004.0,92.0,776.0,98.0,1684.0,947.0,28.8,32.8,1.2776,1058.0
2812,1.9,0.0,11.3,1025.0,104.0,738.0,103.0,1757.0,1059.0,27.3,36.8,1.3207,1081.0
2813,1.9,0.0,9.6,962.0,108.0,776.0,104.0,1674.0,1030.0,26.2,39.7,1.3249,1062.0
2814,1.9,0.0,9.8,971.0,107.0,752.0,105.0,1694.0,1065.0,25.4,43.0,1.37,1078.0
2815,0.9,0.0,4.9,761.0,55.0,931.0,75.0,1497.0,893.0,25.8,41.0,1.3461,917.0
2816,0.7,0.0,4.1,718.0,43.0,965.0,60.0,1510.0,837.0,23.3,48.4,1.3677,881.0
2817,0.6,0.0,3.3,671.0,0.0,1012.0,0.0,1477.0,807.0,23.5,47.8,1.3607,865.0
2818,0.4,0.0,2.2,602.0,23.0,1123.0,36.0,1410.0,596.0,23.5,46.7,1.3361,829.0
2819,0.7,0.0,4.6,743.0,65.0,931.0,66.0,1540.0,884.0,21.8,52.3,1.3539,913.0
2820,1.6,0.0,10.2,985.0,165.0,742.0,97.0,1780.0,1170.0,21.8,52.5,1.3529,1077.0
2821,3.8,0.0,23.3,1386.0,274.0,565.0,115.0,2196.0,1596.0,22.9,49.1,1.3546,1337.0
2822,5.1,0.0,31.0,1575.0,369.0,472.0,145.0,2460.0,1873.0,24.9,43.3,1.3422,1467.0
2823,3.4,0.0,17.6,1227.0,308.0,611.0,162.0,1954.0,1608.0,26.7,39.4,1.3556,1257.0
2824,2.6,0.0,14.3,1125.0,227.0,675.0,147.0,1835.0,1470.0,30.5,32.9,1.4135,1227.0
2825,2.2,0.0,13.7,1108.0,178.0,693.0,132.0,1818.0,1275.0,34.2,27.2,1.4404,1188.0
2826,3.4,0.0,19.3,1276.0,267.0,631.0,179.0,1953.0,1407.0,38.2,20.9,1.3701,1301.0
2827,3.4,0.0,19.3,1278.0,278.0,657.0,174.0,1892.0,1302.0,39.6,16.9,1.2028,1201.0
2828,1.8,0.0,11.3,1026.0,165.0,794.0,132.0,1622.0,931.0,39.9,15.8,1.141,1058.0
2829,2.0,0.0,12.7,1075.0,172.0,789.0,151.0,1604.0,917.0,40.2,13.9,1.02,1037.0
2830,2.4,0.0,15.3,1157.0,216.0,762.0,168.0,1674.0,985.0,39.6,13.2,0.9332,1055.0
2831,3.8,0.0,22.5,1364.0,306.0,661.0,192.0,1845.0,1265.0,39.5,12.6,0.8894,1179.0
2832,4.4,0.0,25.0,1430.0,317.0,632.0,194.0,1946.0,2475.0,37.9,13.9,0.9015,1298.0
2833,3.9,0.0,21.1,1327.0,251.0,654.0,155.0,1864.0,2021.0,34.2,17.9,0.9444,1213.0
2834,4.0,0.0,23.8,1398.0,230.0,613.0,159.0,1975.0,1834.0,32.6,20.6,0.9939,1233.0
2835,2.5,0.0,14.9,1145.0,154.0,737.0,125.0,1717.0,1426.0,30.4,23.2,0.9889,1086.0
2836,2.1,0.0,12.8,1078.0,137.0,765.0,108.0,1668.0,1272.0,28.8,25.1,0.9793,1056.0
2837,2.4,0.0,14.3,1128.0,133.0,681.0,110.0,1737.0,1490.0,27.8,29.9,1.1018,1138.0
2838,2.1,0.0,14.3,1128.0,117.0,675.0,99.0,1771.0,1440.0,26.9,32.6,1.1381,1112.0
2839,1.6,0.0,9.2,948.0,106.0,773.0,95.0,1609.0,1271.0,26.3,33.7,1.1377,992.0
2840,0.8,0.0,5.1,767.0,55.0,931.0,69.0,1463.0,985.0,25.7,33.9,1.1065,895.0
2841,0.5,0.0,3.0,655.0,0.0,1046.0,0.0,1377.0,826.0,24.8,36.0,1.1109,843.0
2842,0.4,0.0,2.6,626.0,27.0,1073.0,45.0,1362.0,754.0,25.5,34.6,1.1096,828.0
2843,0.5,0.0,4.0,709.0,46.0,997.0,53.0,1432.0,853.0,24.0,37.8,1.1077,894.0
2844,1.3,0.0,9.9,976.0,144.0,740.0,88.0,1673.0,1340.0,23.9,39.3,1.1522,1072.0
2845,4.1,0.0,27.3,1486.0,392.0,512.0,136.0,2305.0,1869.0,24.8,38.4,1.1808,1425.0
2846,4.1,0.0,27.9,1500.0,358.0,496.0,141.0,2275.0,2021.0,26.9,34.4,1.2036,1428.0
2847,4.0,0.0,24.5,1415.0,381.0,572.0,189.0,2081.0,1902.0,29.6,28.7,1.1706,1359.0
2848,2.2,0.0,14.2,1122.0,261.0,730.0,166.0,1707.0,1527.0,34.6,21.1,1.1398,1182.0
2849,2.0,0.0,11.9,1045.0,207.0,761.0,154.0,1623.0,1260.0,38.3,17.0,1.1216,1117.0
2850,2.0,0.0,13.1,1088.0,155.0,741.0,149.0,1640.0,1124.0,40.4,14.5,1.0736,1119.0
2851,2.2,0.0,15.1,1152.0,193.0,739.0,142.0,1683.0,1309.0,42.6,9.6,0.8012,1068.0
2852,2.2,0.0,14.1,1120.0,195.0,743.0,130.0,1629.0,1283.0,42.5,10.2,0.8478,1090.0
2853,1.8,0.0,11.3,1024.0,159.0,792.0,121.0,1555.0,1068.0,41.0,11.6,0.8872,1056.0
2854,1.8,0.0,10.8,1007.0,120.0,799.0,116.0,1546.0,937.0,41.3,13.0,1.0154,1098.0
2855,3.3,0.0,21.5,1339.0,228.0,635.0,177.0,1925.0,1416.0,39.2,14.5,1.0106,1318.0
2856,4.3,0.0,21.8,1347.0,348.0,599.0,233.0,1903.0,1611.0,36.9,17.9,1.096,1348.0
2857,5.3,0.0,29.8,1546.0,337.0,538.0,223.0,2199.0,1919.0,35.6,20.4,1.1646,1502.0
2858,4.3,0.0,22.5,1364.0,282.0,597.0,184.0,2005.0,1745.0,33.7,22.6,1.1658,1373.0
2859,3.6,0.0,21.8,1346.0,228.0,580.0,165.0,2017.0,1837.0,31.5,27.8,1.2671,1397.0
2860,2.4,0.0,17.1,1214.0,168.0,620.0,132.0,1880.0,1759.0,31.1,29.3,1.3055,1286.0
2861,2.1,0.0,15.4,1161.0,173.0,661.0,122.0,1827.0,1593.0,30.2,30.9,1.3026,1222.0
2862,1.2,0.0,10.2,983.0,87.0,749.0,88.0,1627.0,1357.0,29.8,30.2,1.2502,1069.0
2863,0.9,0.0,7.2,864.0,65.0,809.0,79.0,1532.0,1231.0,28.4,32.5,1.2361,1011.0
2864,0.6,0.0,5.8,803.0,43.0,853.0,60.0,1507.0,1066.0,27.5,34.0,1.231,962.0
2865,0.5,0.0,4.2,723.0,0.0,910.0,0.0,1443.0,992.0,26.8,35.3,1.2243,919.0
2866,0.0,0.0,5.1,769.0,43.0,866.0,60.0,1485.0,1063.0,24.5,40.4,1.2251,969.0
2867,0.6,0.0,5.4,784.0,66.0,839.0,74.0,1503.0,1204.0,25.6,38.8,1.2545,986.0
2868,0.6,0.0,6.2,821.0,57.0,848.0,62.0,1511.0,1079.0,27.5,34.6,1.2518,990.0
2869,2.2,0.0,16.9,1208.0,231.0,603.0,115.0,1914.0,1593.0,25.9,37.4,1.2289,1296.0
2870,3.2,0.0,23.2,1384.0,219.0,545.0,119.0,2082.0,1745.0,28.5,32.5,1.2441,1371.0
2871,3.0,0.0,18.0,1240.0,288.0,596.0,155.0,1919.0,1847.0,29.5,32.7,1.3229,1385.0
2872,2.7,0.0,17.6,1227.0,312.0,595.0,162.0,1903.0,1845.0,29.8,33.1,1.3693,1381.0
2873,3.2,0.0,20.3,1306.0,361.0,587.0,189.0,1934.0,1886.0,33.4,26.8,1.3586,1396.0
2874,1.4,0.0,10.6,1000.0,147.0,801.0,115.0,1538.0,1039.0,40.3,15.8,1.1604,1070.0
2875,1.3,0.0,9.9,972.0,111.0,819.0,109.0,1525.0,923.0,41.8,15.0,1.1989,1076.0
2876,1.4,0.0,10.7,1004.0,98.0,788.0,108.0,1609.0,926.0,41.1,15.7,1.2071,1126.0
2877,2.1,0.0,16.5,1196.0,156.0,673.0,145.0,1775.0,1277.0,41.9,14.8,1.1944,1225.0
2878,2.4,0.0,16.9,1206.0,213.0,671.0,167.0,1807.0,1301.0,40.9,14.6,1.114,1202.0
2879,3.1,0.0,20.5,1310.0,250.0,628.0,200.0,1891.0,1385.0,39.1,16.9,1.1705,1308.0
2880,3.5,0.0,19.4,1281.0,253.0,580.0,178.0,2021.0,1474.0,36.4,27.3,1.6308,1440.0
2881,5.1,0.0,30.0,1552.0,317.0,487.0,206.0,2371.0,1948.0,34.9,29.3,1.611,1611.0
2882,4.5,0.0,24.6,1419.0,309.0,559.0,192.0,2113.0,1677.0,33.6,26.4,1.3515,1387.0
2883,2.9,0.0,16.9,1206.0,201.0,648.0,137.0,1900.0,1434.0,32.2,27.6,1.3044,1268.0
2884,2.6,0.0,15.8,1175.0,173.0,660.0,128.0,1834.0,1424.0,30.5,29.7,1.2742,1237.0
2885,2.7,0.0,16.6,1198.0,156.0,628.0,121.0,1934.0,1504.0,29.4,35.6,1.4383,1302.0
2886,3.2,0.0,19.5,1282.0,190.0,575.0,136.0,1996.0,1661.0,29.1,34.8,1.38,1347.0
2887,2.3,0.0,16.6,1198.0,129.0,564.0,109.0,1905.0,1714.0,27.7,41.9,1.537,1355.0
2888,1.0,0.0,6.2,822.0,65.0,823.0,74.0,1585.0,1050.0,27.9,41.6,1.5425,1023.0
2889,0.5,0.0,2.7,631.0,0.0,1070.0,0.0,1458.0,550.0,27.8,43.7,1.6039,903.0
2890,0.4,0.0,2.3,605.0,29.0,1144.0,40.0,1432.0,456.0,27.4,42.2,1.5177,876.0
2891,0.6,0.0,3.9,707.0,58.0,1011.0,61.0,1509.0,554.0,26.6,42.8,1.4713,932.0
2892,1.0,0.0,7.2,866.0,92.0,847.0,83.0,1636.0,744.0,26.9,40.3,1.4041,1020.0
2893,2.9,0.0,18.1,1241.0,228.0,609.0,129.0,1989.0,1280.0,27.0,37.3,1.3081,1264.0
2894,2.7,0.0,15.1,1153.0,172.0,654.0,0.0,1877.0,1096.0,27.0,35.3,1.2396,1179.0
2895,1.8,0.0,9.7,966.0,154.0,785.0,115.0,1640.0,927.0,27.4,32.0,1.1545,1079.0
2896,1.8,0.0,9.4,955.0,166.0,829.0,130.0,1527.0,840.0,30.5,24.7,1.0592,1036.0
2897,1.7,0.0,9.6,964.0,149.0,828.0,137.0,1546.0,786.0,32.9,20.1,0.9902,1002.0
2898,1.5,0.0,9.5,959.0,111.0,856.0,116.0,1544.0,690.0,33.9,18.4,0.9587,995.0
2899,1.7,0.0,9.6,962.0,145.0,845.0,129.0,1545.0,742.0,34.4,19.3,1.0325,1008.0
2900,1.3,0.0,9.6,962.0,105.0,846.0,117.0,1527.0,680.0,34.2,19.6,1.0399,978.0
2901,1.5,0.0,10.3,990.0,113.0,822.0,138.0,1577.0,705.0,33.2,20.4,1.0195,989.0
2902,1.5,0.0,10.2,985.0,115.0,845.0,139.0,1554.0,677.0,32.4,19.1,0.915,961.0
2903,2.3,0.0,14.0,1116.0,202.0,779.0,180.0,1602.0,877.0,32.2,17.1,0.8124,1009.0
2904,2.2,0.0,14.0,1117.0,180.0,786.0,162.0,1579.0,844.0,31.0,17.1,0.7526,970.0
2905,2.8,0.0,16.6,1199.0,190.0,699.0,158.0,1738.0,1006.0,28.3,24.9,0.9412,1097.0
2906,2.7,0.0,13.6,1105.0,207.0,723.0,162.0,1672.0,987.0,26.6,30.2,1.033,1065.0
2907,1.7,0.0,10.2,986.0,113.0,776.0,112.0,1614.0,868.0,24.8,36.8,1.1357,1036.0
2908,1.5,0.0,9.5,958.0,98.0,794.0,104.0,1648.0,861.0,23.7,43.4,1.2495,1049.0
2909,2.3,0.0,11.8,1043.0,152.0,727.0,125.0,1719.0,1042.0,23.0,46.2,1.2815,1147.0
2910,2.3,0.0,13.0,1082.0,161.0,694.0,127.0,1792.0,1080.0,22.7,47.7,1.2977,1118.0
2911,1.5,0.0,9.6,963.0,91.0,776.0,95.0,1661.0,811.0,22.2,49.5,1.3081,1016.0
2912,1.0,0.0,6.7,845.0,57.0,845.0,70.0,1539.0,704.0,21.6,51.9,1.3254,940.0
2913,0.5,0.0,2.9,643.0,0.0,1114.0,0.0,1405.0,522.0,22.3,50.4,1.3379,836.0
2914,0.3,0.0,2.6,626.0,22.0,1126.0,33.0,1406.0,484.0,22.4,49.7,1.3333,831.0
2915,0.4,0.0,4.0,711.0,41.0,1018.0,45.0,1475.0,580.0,21.7,52.0,1.3313,877.0
2916,0.5,0.0,4.3,725.0,53.0,976.0,56.0,1471.0,668.0,21.1,53.2,1.3181,872.0
2917,0.9,0.0,5.9,805.0,92.0,886.0,74.0,1551.0,835.0,22.0,51.0,1.3296,958.0
2918,1.1,0.0,6.8,848.0,91.0,859.0,84.0,1572.0,739.0,25.0,41.6,1.301,959.0
2919,1.4,0.0,8.8,933.0,89.0,799.0,93.0,1612.0,763.0,26.7,36.4,1.2596,997.0
2920,1.1,0.0,6.7,843.0,81.0,891.0,97.0,1511.0,614.0,29.1,29.7,1.1751,916.0
2921,0.9,0.0,6.4,831.0,66.0,946.0,83.0,1473.0,566.0,31.2,23.4,1.0487,895.0
2922,0.8,0.0,6.0,812.0,53.0,982.0,71.0,1416.0,508.0,32.4,20.5,0.9806,855.0
2923,0.8,0.0,6.0,811.0,61.0,997.0,78.0,1409.0,509.0,33.3,19.2,0.9634,861.0
2924,0.6,0.0,5.0,766.0,48.0,1071.0,62.0,1323.0,457.0,33.1,16.8,0.8391,821.0
2925,0.6,0.0,4.4,731.0,39.0,1108.0,54.0,1323.0,438.0,33.1,18.3,0.9081,835.0
2926,0.5,0.0,4.4,732.0,41.0,1118.0,59.0,1303.0,427.0,32.4,18.0,0.8599,813.0
2927,0.7,0.0,5.5,786.0,48.0,1064.0,69.0,1328.0,453.0,31.8,18.7,0.8624,833.0
2928,0.8,0.0,5.8,803.0,50.0,1032.0,67.0,1363.0,479.0,30.3,21.4,0.9064,859.0
2929,0.9,0.0,5.3,778.0,51.0,978.0,58.0,1387.0,500.0,27.2,28.2,1.0013,887.0
2930,1.3,0.0,8.0,900.0,70.0,856.0,77.0,1559.0,647.0,26.1,33.7,1.1228,970.0
2931,1.3,0.0,7.2,866.0,89.0,866.0,94.0,1551.0,728.0,24.7,38.8,1.1929,990.0
2932,1.4,0.0,8.0,899.0,100.0,846.0,97.0,1588.0,820.0,23.4,43.2,1.229,1022.0
2933,1.9,0.0,10.4,993.0,139.0,781.0,110.0,1682.0,946.0,23.1,44.2,1.2317,1075.0
2934,2.3,0.0,11.6,1035.0,176.0,751.0,116.0,1713.0,1018.0,22.7,45.3,1.2299,1088.0
2935,1.0,0.0,6.4,831.0,71.0,880.0,74.0,1513.0,789.0,21.6,47.5,1.2118,925.0
2936,0.5,0.0,4.1,716.0,37.0,994.0,51.0,1423.0,647.0,22.0,45.8,1.1965,853.0
2937,1.0,0.0,6.4,830.0,0.0,875.0,0.0,1548.0,785.0,20.4,51.3,1.2131,918.0
2938,0.4,0.0,2.7,636.0,30.0,1092.0,40.0,1387.0,576.0,20.6,50.3,1.2041,796.0
2939,0.3,0.0,2.6,628.0,29.0,1136.0,36.0,1385.0,555.0,20.6,50.6,1.2119,796.0
2940,0.2,0.0,2.3,606.0,25.0,1152.0,35.0,1369.0,552.0,21.3,48.8,1.2189,795.0
2941,0.4,0.0,3.1,656.0,40.0,1080.0,48.0,1427.0,620.0,20.4,52.6,1.247,842.0
2942,0.3,0.0,3.1,659.0,32.0,1077.0,38.0,1402.0,557.0,23.5,44.0,1.2596,850.0
2943,0.6,0.0,4.0,709.0,43.0,1027.0,54.0,1442.0,556.0,25.7,37.9,1.2334,884.0
2944,0.6,0.0,4.6,741.0,44.0,983.0,57.0,1486.0,573.0,27.9,33.6,1.2433,907.0
2945,0.6,0.0,3.9,703.0,35.0,1034.0,54.0,1380.0,514.0,29.0,28.3,1.1116,846.0
2946,0.5,0.0,3.8,697.0,32.0,1070.0,46.0,1371.0,478.0,29.5,25.9,1.0489,827.0
2947,0.4,0.0,2.8,636.0,21.0,1185.0,36.0,1321.0,424.0,31.8,22.3,1.0366,804.0
2948,0.2,0.0,2.5,619.0,10.0,1254.0,19.0,1272.0,386.0,32.2,20.0,0.9488,775.0
2949,0.4,0.0,3.0,651.0,22.0,1206.0,34.0,1282.0,403.0,32.4,19.3,0.922,802.0
2950,0.6,0.0,4.7,751.0,46.0,1064.0,63.0,1327.0,462.0,33.0,17.7,0.8758,844.0
2951,0.9,0.0,5.0,765.0,66.0,1029.0,86.0,1359.0,489.0,32.0,19.8,0.9273,881.0
2952,0.7,0.0,4.5,736.0,49.0,1077.0,65.0,1347.0,463.0,29.6,24.1,0.9831,877.0
2953,1.2,0.0,7.7,885.0,86.0,892.0,101.0,1467.0,585.0,26.9,27.1,0.948,931.0
2954,1.6,0.0,9.7,967.0,111.0,818.0,116.0,1565.0,748.0,25.3,30.9,0.9815,1011.0
2955,1.8,0.0,11.0,1015.0,143.0,757.0,124.0,1651.0,940.0,24.2,35.9,1.0684,1035.0
2956,2.4,0.0,11.8,1042.0,184.0,733.0,136.0,1700.0,1022.0,23.2,43.2,1.2104,1153.0
2957,1.5,0.0,8.7,929.0,134.0,805.0,108.0,1615.0,929.0,22.7,43.9,1.1962,1020.0
2958,0.9,0.0,7.5,879.0,78.0,837.0,82.0,1550.0,834.0,21.6,44.0,1.1244,954.0
2959,0.8,0.0,5.7,800.0,50.0,911.0,68.0,1478.0,751.0,20.7,46.4,1.1198,903.0
